NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,phishing
2,1,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0
2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0
2,1,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,0,0,0
2,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0
2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0
2,1,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0,0
2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0
3,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0
2,1,0,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,1,0,0,0,0
2,1,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0
2,1,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0
1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0
2,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
2,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0
2,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0
3,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0
2,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0
2,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0
3,1,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0,0,0,0
2,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0
3,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0
3,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0
2,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0
3,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0
2,1,1,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,6,0,0,0,0
2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0
1,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0
2,1,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,0,0,0
4,1,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,16,0,0,0,0
3,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0
2,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0
2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0
1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1,0,0,0,0
2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0
2,1,2,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,2,0,1,0,0
2,1,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0,0
2,1,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,0,0,0
3,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0
1,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,0,0,0
2,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0
3,1,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0
1,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0
2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0
2,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0
2,1,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0,0
1,0,2,91,12,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,15,69,0,0,0,0
1,0,2,85,10,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,15,63,0,0,0,0
1,0,2,84,13,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,15,62,0,0,0,0
1,0,2,60,6,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,13,40,0,0,0,0
2,0,1,68,0,0,0,0,1,0,3,2,0,4,1,1,0,0,0,0,10,10,40,0,0,0
1,0,6,91,7,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,13,71,0,0,0,0
2,0,2,61,0,0,0,0,3,0,0,0,0,2,1,0,0,0,1,0,15,39,0,0,0,0
1,0,5,82,9,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,13,62,0,0,0,0
2,0,3,77,3,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,20,50,0,0,0,0
1,0,5,74,6,0,0,0,0,0,0,0,0,17,1,1,0,0,1,0,19,48,0,0,0,0
3,1,2,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,20,0,0,0,0
1,0,3,75,7,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,7,61,0,0,0,0
3,1,1,65,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,21,8,0,0,0,0
4,1,4,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,32,0,0,0,0
1,0,2,92,9,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,11,74,0,0,0,0
1,0,2,66,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,11,42,5,0,0,0
1,0,2,101,11,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,14,80,0,0,0,0
1,0,6,73,4,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,11,55,0,0,0,0
1,0,2,86,9,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,15,64,0,0,0,0
1,0,2,82,8,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,14,61,0,0,0,0
1,0,2,73,6,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,13,53,0,0,0,0
1,0,2,75,10,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,15,53,0,0,0,0
1,0,5,117,17,0,0,0,0,0,0,0,0,12,1,1,0,0,1,0,11,99,0,0,0,0
1,0,2,59,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,44,0,0,0,0
2,0,3,63,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12,44,0,0,0,0
3,1,4,62,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,13,42,0,0,0,0
3,1,2,65,1,0,0,0,1,0,0,0,0,9,1,1,0,0,1,0,19,39,0,0,0,0
1,0,5,72,6,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,9,56,0,0,0,0
2,1,3,118,7,0,0,0,0,0,2,1,0,22,1,1,0,0,1,0,14,69,27,0,0,0
3,0,1,62,4,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,16,39,0,0,0,0
2,0,3,70,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,15,48,0,0,0,0
4,0,4,76,0,0,1,0,0,1,0,0,0,15,1,1,0,0,0,0,10,59,0,0,0,0
1,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0
2,1,0,129,1,0,0,0,2,1,2,1,0,1,1,0,0,0,0,0,28,1,92,0,0,0
2,0,1,112,0,0,0,0,2,0,7,6,0,8,1,0,0,0,0,0,13,10,81,0,0,0
4,1,2,204,7,0,0,0,4,0,4,2,0,30,1,1,0,0,0,0,20,10,166,0,2,0
2,0,1,63,0,0,0,0,0,0,3,2,0,6,1,1,0,0,1,0,11,12,32,0,0,0
1,0,3,75,0,0,0,0,2,0,2,1,0,8,1,0,0,0,1,0,9,26,32,0,0,0
1,0,1,99,5,0,0,0,0,4,1,0,0,9,1,0,0,0,0,0,13,6,72,0,1,0
2,1,0,65,2,0,0,0,1,0,2,1,0,8,1,0,0,0,0,0,11,1,45,0,0,0
3,1,3,73,0,0,0,0,0,0,2,1,0,4,1,0,0,0,1,0,24,22,19,0,0,0
2,0,4,105,4,0,0,0,1,0,0,0,0,17,1,1,0,0,1,0,11,87,0,0,0,0
2,1,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,1,0,0,0,0
1,0,3,110,0,0,0,0,3,8,2,1,0,23,1,0,0,0,0,0,9,14,79,0,0,0
2,0,1,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,11,0,0,0,0
1,0,2,67,2,0,0,0,0,0,1,0,0,6,1,0,0,0,1,0,17,19,23,0,1,0
1,0,5,91,10,1,0,0,0,0,0,0,0,12,1,1,0,0,1,0,23,61,0,0,0,0
2,1,6,91,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32,52,0,0,0,0
2,1,0,38,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,1,0,0,0,0
2,1,6,78,4,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,23,48,0,0,0,0
3,1,1,112,0,0,0,0,1,1,3,2,0,9,1,0,0,0,1,0,16,7,81,0,0,0
2,0,4,75,0,0,0,0,4,0,0,0,0,5,1,1,0,0,0,0,14,54,0,0,0,0
3,1,1,50,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,24,0,0,0,0
2,1,3,94,10,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,13,74,0,0,0,0
1,0,5,103,6,0,0,0,0,0,1,0,0,18,1,1,0,0,1,0,17,72,6,0,0,0
2,1,3,68,2,0,0,0,0,0,1,0,0,9,1,1,0,0,0,0,24,30,6,0,0,0
1,0,5,66,3,0,0,0,0,0,0,0,0,15,1,1,0,0,1,0,11,48,0,0,0,0
2,0,1,198,7,0,0,0,0,15,1,0,0,37,1,0,0,0,0,0,10,6,174,0,1,0
2,0,4,60,0,0,0,0,0,0,0,0,0,20,1,1,0,0,1,0,11,31,10,0,0,0
2,1,2,218,4,0,0,0,7,2,9,9,0,39,1,0,0,0,0,0,21,7,182,0,0,0
2,0,3,83,8,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,9,67,0,0,0,0
2,0,2,77,6,1,0,0,0,0,0,0,0,4,1,1,0,0,1,0,22,48,0,0,0,0
2,0,4,76,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,18,33,17,0,0,0
2,0,3,105,10,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,14,84,0,0,0,0
2,1,2,96,4,0,0,0,0,1,2,1,0,15,1,1,0,0,1,0,26,34,28,0,0,0
1,0,4,59,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,14,38,0,0,0,0
1,0,2,112,16,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,12,93,0,0,0,0
1,0,3,112,10,0,0,0,1,0,1,0,0,11,1,1,0,0,1,0,14,72,18,0,0,0
2,1,4,98,4,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,19,72,0,0,0,0
1,0,5,99,10,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,15,77,0,0,0,0
5,0,2,165,1,1,0,0,5,5,4,3,0,15,1,0,0,0,1,0,18,17,122,0,1,0
6,0,2,123,1,1,0,0,2,0,3,2,0,22,1,0,0,0,0,0,16,15,84,0,0,0
2,0,2,63,0,0,0,0,0,0,2,1,0,8,1,0,0,0,1,0,12,15,28,0,0,0
2,0,1,63,1,0,0,0,1,0,1,0,0,3,1,0,0,0,1,0,22,18,15,0,0,0
2,0,3,105,5,0,0,0,0,0,0,0,0,13,1,1,0,0,1,0,17,81,0,0,0,0
1,0,4,96,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,23,66,0,0,0,0
1,0,5,137,13,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,23,107,0,0,0,0
1,0,5,73,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,0,14,52,0,0,0,0
1,0,3,73,2,1,0,0,0,0,2,1,0,6,1,0,0,0,0,0,16,21,28,0,0,0
1,0,5,87,7,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,16,64,0,0,0,0
1,0,3,103,10,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,20,76,0,0,0,0
2,0,3,63,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,17,39,0,0,0,0
1,0,3,101,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,76,0,0,0,0
1,0,4,93,1,1,0,0,0,0,2,1,0,4,1,0,0,0,0,0,16,36,33,0,0,0
1,0,10,169,0,0,0,0,5,0,1,0,0,4,1,0,0,0,0,0,19,132,10,0,1,0
2,0,9,121,4,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,13,101,0,0,0,0
4,2,5,80,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,31,42,0,0,0,0
1,0,5,78,6,0,0,0,5,0,0,0,0,20,1,1,0,0,1,0,6,65,0,0,0,0
3,1,6,99,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,78,0,0,0,0
2,1,4,66,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,20,39,0,0,0,0
3,0,6,83,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,11,65,0,0,0,0
3,1,2,116,1,0,0,0,2,1,7,6,0,5,1,0,0,0,0,0,16,14,78,0,0,0
2,0,2,100,9,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10,83,0,0,0,0
2,1,3,91,4,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,19,65,0,0,0,0
2,0,5,70,4,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,13,50,0,0,0,0
1,0,4,81,6,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,13,61,0,0,0,0
2,1,3,134,11,0,0,0,0,0,1,0,0,5,1,1,0,0,1,0,23,87,16,0,0,0
2,0,2,121,2,0,0,0,3,0,4,3,0,4,1,0,0,0,0,0,16,23,74,0,0,0
3,1,3,60,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,12,41,0,0,0,0
7,1,5,66,0,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,12,47,0,0,0,0
1,0,2,73,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,59,0,0,0,0
2,0,7,124,0,0,0,0,5,0,2,1,0,22,1,1,0,0,1,0,25,76,15,0,0,0
3,1,2,60,1,0,0,0,0,0,1,0,0,4,1,1,0,0,1,0,28,17,7,0,0,0
1,0,5,107,7,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,8,92,0,0,0,0
3,2,4,65,0,0,0,0,0,0,1,0,0,8,1,1,0,0,0,0,25,23,9,0,0,0
1,0,5,77,3,0,0,0,0,0,0,0,0,13,1,1,0,0,1,0,13,57,0,0,0,0
1,0,4,68,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,13,48,0,0,0,0
3,1,4,74,0,0,0,0,2,0,0,0,0,8,1,1,0,0,1,0,13,54,0,0,0,0
4,2,4,97,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,27,63,0,0,0,0
3,1,4,136,6,0,0,0,0,0,1,0,0,8,1,1,0,0,1,0,21,96,11,0,0,0
3,1,1,89,0,0,0,0,0,0,3,2,0,8,1,0,0,0,0,0,20,10,51,0,0,0
5,1,6,92,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,19,66,0,0,1,0
4,2,2,149,0,0,0,0,0,0,9,8,0,8,1,0,0,0,1,0,19,17,105,0,0,0
3,1,4,68,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,15,46,0,0,0,0
3,1,7,112,5,0,0,0,0,0,2,1,0,8,1,1,0,0,1,0,19,57,28,0,0,0
3,1,4,91,1,0,0,0,0,0,2,1,0,3,1,0,0,0,1,0,15,46,22,0,0,0
4,2,4,118,2,0,0,0,2,0,6,5,0,13,1,1,0,0,0,0,24,25,61,0,0,0
2,1,5,119,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,20,92,0,0,0,0
3,1,5,66,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,25,34,0,0,0,0
2,0,2,68,4,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,15,46,0,0,0,0
1,0,2,89,6,0,0,0,0,0,2,1,0,2,1,0,0,0,1,0,14,53,14,0,0,0
3,1,1,68,3,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,32,10,18,0,0,0
2,1,3,96,10,0,0,0,1,0,0,0,0,18,1,1,0,0,1,0,13,76,0,0,0,0
1,0,5,102,0,0,0,0,9,0,0,0,0,0,1,0,0,0,1,0,7,88,0,0,0,0
2,0,1,63,0,0,0,0,0,0,2,1,0,4,1,0,0,0,0,0,17,16,22,0,0,0
1,0,5,156,12,0,0,0,0,0,2,1,0,16,1,1,0,0,1,0,15,109,24,0,0,0
2,0,1,65,0,0,0,0,3,0,3,2,0,8,1,0,0,0,0,0,12,10,35,0,0,0
3,0,4,74,1,0,0,0,1,0,0,0,0,10,1,1,0,0,1,0,10,57,0,0,0,0
2,1,6,95,0,0,0,0,8,0,0,0,0,8,1,1,0,0,1,0,14,74,0,0,0,0
2,1,4,71,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,24,40,0,0,0,0
2,1,3,141,14,0,0,0,2,0,0,0,0,21,1,1,0,0,1,0,27,107,0,0,0,0
2,1,3,133,12,0,0,0,2,0,0,0,0,17,1,1,0,0,1,0,20,106,0,0,0,0
2,1,3,125,12,0,0,0,2,0,0,0,0,17,1,1,0,0,0,0,23,95,0,0,0,0
2,1,3,138,15,0,0,0,2,0,0,0,0,17,1,1,0,0,1,0,18,113,0,0,0,0
2,1,4,73,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,28,38,0,0,0,0
2,1,3,139,15,1,0,0,2,0,0,0,0,15,1,1,0,0,1,0,25,107,0,0,0,0
2,1,3,69,4,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,18,44,0,0,0,0
1,0,2,82,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,60,0,0,0,0
2,1,2,121,13,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,96,0,0,0,0
1,0,4,123,12,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,13,103,0,0,0,0
3,1,2,60,0,0,0,0,0,0,3,2,0,8,1,1,0,0,0,0,20,5,27,0,0,0
3,1,6,95,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,22,66,0,0,0,0
3,1,5,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,27,28,0,0,0,0
3,1,5,126,10,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,19,100,0,0,0,0
2,1,5,89,1,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,22,48,11,0,0,0
1,0,1,96,9,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,22,58,8,0,0,0
2,0,10,82,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,18,57,0,0,0,0
1,0,2,94,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,74,0,0,0,0
4,0,3,130,3,0,0,0,4,0,3,2,0,8,1,1,0,0,1,0,15,34,73,0,0,0
2,0,1,68,1,0,0,0,1,0,3,2,0,5,1,0,0,0,0,0,13,10,37,0,0,0
3,1,1,119,1,0,0,0,2,0,7,6,0,4,1,0,0,0,0,0,15,7,89,0,0,0
2,0,5,78,6,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,22,49,0,0,0,0
2,0,1,94,0,0,0,0,0,0,5,4,0,3,1,0,0,0,0,0,18,10,58,0,0,0
2,0,2,70,4,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,23,40,0,0,0,0
2,1,5,108,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16,85,0,0,0,0
2,1,3,79,8,0,0,0,0,0,0,0,0,16,1,1,0,0,1,0,12,60,0,0,0,0
2,0,2,81,4,0,0,0,0,0,1,1,0,13,1,1,0,0,0,0,12,22,39,0,0,0
1,0,0,67,0,0,0,0,2,0,3,2,0,8,1,0,0,0,0,0,14,1,44,0,0,0
3,1,2,72,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,22,43,0,0,0,0
1,0,3,106,10,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,12,87,0,0,0,0
2,0,2,64,2,1,0,0,1,0,1,0,0,9,1,0,0,0,1,0,19,24,13,0,0,0
3,1,2,87,0,0,0,0,0,0,4,3,0,8,1,0,0,0,0,0,14,23,42,0,0,0
4,1,4,101,0,0,0,0,0,2,1,0,0,6,1,1,0,0,0,0,21,34,38,0,1,0
5,0,3,71,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,16,48,0,0,0,0
1,0,3,73,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,54,0,0,0,0
2,1,8,79,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,22,50,0,0,0,0
1,0,2,95,12,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,9,79,0,0,0,0
3,1,4,75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,44,0,0,0,0
2,0,2,161,0,0,0,0,2,15,1,0,0,31,1,1,0,0,0,0,20,7,126,0,1,0
3,1,3,64,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,23,34,0,0,0,0
3,1,1,92,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,28,10,46,0,0,0
2,1,5,121,10,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,30,84,0,0,0,0
1,0,5,106,8,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,15,84,0,0,0,0
1,0,2,60,3,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,12,9,31,0,0,0
1,0,2,73,8,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,14,52,0,0,0,0
2,0,2,71,1,0,0,0,0,0,0,0,0,25,1,1,0,0,0,0,16,48,0,0,0,0
1,0,5,102,9,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,78,0,0,0,0
1,0,7,101,1,0,0,0,0,0,3,2,0,7,1,1,0,0,1,0,19,47,27,0,0,0
1,0,4,63,3,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,26,30,0,0,1,0
3,1,5,120,10,0,0,0,0,0,0,0,0,12,1,1,0,0,1,0,25,88,0,0,0,0
2,1,7,96,0,0,0,0,2,0,0,0,0,6,1,1,0,0,1,0,21,68,0,0,0,0
3,1,5,77,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,28,42,0,0,0,0
2,1,5,65,3,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,18,40,0,0,0,0
1,0,5,123,6,0,0,0,2,0,3,2,0,17,1,1,0,0,1,0,21,50,44,0,0,0
2,1,3,91,8,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,18,66,0,0,0,0
1,0,5,68,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,14,47,0,0,0,0
2,0,3,89,1,0,0,0,0,0,2,1,0,6,1,0,0,0,0,0,22,34,25,0,0,0
1,0,3,129,15,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,22,100,0,0,0,0
1,0,6,85,8,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,14,64,0,0,0,0
2,0,2,71,0,0,0,0,0,0,3,2,0,3,1,0,0,0,0,0,14,26,23,0,0,0
3,1,5,62,0,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,15,40,0,0,0,0
3,0,4,150,16,0,0,0,0,0,1,0,0,15,1,1,0,0,0,0,23,31,88,0,0,0
2,1,4,93,5,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,27,59,0,0,0,0
1,0,0,97,2,0,0,0,5,0,4,3,0,13,1,1,0,0,0,0,10,1,78,0,0,0
2,0,1,77,2,0,0,0,0,0,3,2,0,13,1,1,0,0,0,0,13,12,44,0,0,0
1,0,5,73,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,15,51,0,0,0,0
3,1,5,83,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,18,58,0,0,0,0
1,0,3,115,14,1,0,0,0,0,0,0,0,6,1,1,0,0,1,0,16,92,0,0,0,0
3,1,3,66,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21,38,0,0,0,0
2,1,3,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,34,22,0,0,0,0
1,0,2,61,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,16,38,0,0,0,0
1,0,3,111,11,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,16,88,0,0,0,0
1,0,2,85,7,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,21,57,0,0,0,0
1,0,6,105,9,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,19,79,0,0,0,0
2,0,2,114,11,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,16,91,0,0,0,0
1,0,6,115,11,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,21,87,0,0,0,0
1,0,2,122,12,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,18,97,0,0,0,0
1,0,3,110,6,0,0,0,0,0,3,2,0,11,1,1,0,0,0,0,11,38,53,0,0,0
2,1,5,133,15,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,22,104,0,0,0,0
3,1,3,94,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,39,48,0,0,0,0
2,1,5,123,9,2,0,0,2,0,3,2,0,24,1,1,0,0,1,0,24,47,44,0,0,0
2,1,5,75,4,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,24,44,0,0,0,0
3,1,3,80,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,25,48,0,0,0,0
3,1,3,69,4,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,44,0,0,0,0
2,1,5,113,7,0,0,0,0,0,1,0,0,6,1,1,0,0,1,0,14,75,16,0,0,0
2,1,3,69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,33,0,0,0,0
2,1,6,86,5,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,27,52,0,0,0,0
2,1,4,80,4,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,29,44,0,0,0,0
2,1,6,88,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,17,64,0,0,0,0
2,1,5,93,1,0,0,0,2,0,3,2,0,15,1,1,0,0,0,0,17,24,44,0,0,0
